Datetime,Station,WY,WYClass,Inundation,WeatherCode,Tide,MicrocystisVisualRank,WaterTemperature,Secchi,Conductivity,SpCnd,pH,DO,Turbidity,SetTime,FlowMeterSpeed,FlowMeterStart,FlowMeterEnd,Flowdiff,FlowdiffAdj,Volume,VolumeAdj,ConditionCode,FieldComments,LabComments,Category,OrganismID,TaxonRank,TaxonName,LifeStage,Count,CPUE,CPUEAdj,FlagPhys,CommentPhys,FlagSamp,CommentSamp,FlagLab,CommentLab,FlagFM,CommentFM,FlagCPUE,CommentCPUE,QCFlags,QCComments
2014-09-09T09:10:00Z,SHR,2014,D,FALSE,CLR,NA,NA,21.4,1.4,183,NA,7.92,8.5,4.4,10,Low,616008,621000,4992,4992,32.84293997894,32.84293997894,1,NA,NA,Aquatic Insects,88,Family,Hydroptilidae,Pupae,1,0.03,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-09T09:10:00Z,SHR,2014,D,FALSE,CLR,NA,NA,21.4,1.4,183,NA,7.92,8.5,4.4,10,Low,616008,621000,4992,4992,32.84293997894,32.84293997894,1,NA,NA,Aquatic Non-Insects,10,Family,Crangonyctidae,NA,3,0.091,0.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-09T09:10:00Z,SHR,2014,D,FALSE,CLR,NA,NA,21.4,1.4,183,NA,7.92,8.5,4.4,10,Low,616008,621000,4992,4992,32.84293997894,32.84293997894,1,NA,NA,Aquatic Non-Insects,118,Class,Ostracoda,NA,1,0.03,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-09T09:10:00Z,SHR,2014,D,FALSE,CLR,NA,NA,21.4,1.4,183,NA,7.92,8.5,4.4,10,Low,616008,621000,4992,4992,32.84293997894,32.84293997894,1,NA,NA,Terrestrial Insects,71,Order,Hemiptera,Larvae,1,0.03,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-09T09:10:00Z,SHR,2014,D,FALSE,CLR,NA,NA,21.4,1.4,183,NA,7.92,8.5,4.4,10,Low,616008,621000,4992,4992,32.84293997894,32.84293997894,1,NA,NA,Terrestrial Insects,66,Order,Hymenoptera,Adults,1,0.03,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-09T09:10:00Z,SHR,2014,D,FALSE,CLR,NA,NA,21.4,1.4,183,NA,7.92,8.5,4.4,10,Low,616008,621000,4992,4992,32.84293997894,32.84293997894,1,NA,NA,Aquatic Insects,34,Family,Chironomidae,Larvae,10,0.304,0.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-09T09:10:00Z,SHR,2014,D,FALSE,CLR,NA,NA,21.4,1.4,183,NA,7.92,8.5,4.4,10,Low,616008,621000,4992,4992,32.84293997894,32.84293997894,1,NA,NA,Aquatic Insects,34,Family,Chironomidae,Adults,1,0.03,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-10T09:15:00Z,STTD,2014,D,FALSE,CLR,NA,2,20.4,0.2,204,NA,7.35,7.8,47.23,10,Low,612098,615900,3802,3802,25.0137936297936,25.0137936297936,1,NA,NA,Aquatic Insects,34,Family,Chironomidae,Adults,3,0.12,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-10T09:15:00Z,STTD,2014,D,FALSE,CLR,NA,2,20.4,0.2,204,NA,7.35,7.8,47.23,10,Low,612098,615900,3802,3802,25.0137936297936,25.0137936297936,1,NA,NA,Terrestrial Insects,67,Order,Psocoptera,Adults,1,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-10T09:15:00Z,STTD,2014,D,FALSE,CLR,NA,2,20.4,0.2,204,NA,7.35,7.8,47.23,10,Low,612098,615900,3802,3802,25.0137936297936,25.0137936297936,1,NA,NA,Terrestrial Insects,63,Order,Coleoptera,Adults,1,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-10T09:15:00Z,STTD,2014,D,FALSE,CLR,NA,2,20.4,0.2,204,NA,7.35,7.8,47.23,10,Low,612098,615900,3802,3802,25.0137936297936,25.0137936297936,1,NA,NA,Terrestrial Non-Insects,157,Order,Araneae,NA,5,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-10T09:15:00Z,STTD,2014,D,FALSE,CLR,NA,2,20.4,0.2,204,NA,7.35,7.8,47.23,10,Low,612098,615900,3802,3802,25.0137936297936,25.0137936297936,1,NA,NA,Aquatic Non-Insects,15,Family,Hyalellidae,NA,1,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-10T09:15:00Z,STTD,2014,D,FALSE,CLR,NA,2,20.4,0.2,204,NA,7.35,7.8,47.23,10,Low,612098,615900,3802,3802,25.0137936297936,25.0137936297936,1,NA,NA,Aquatic Non-Insects,4,Family,Naididae,NA,1,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-10T09:15:00Z,STTD,2014,D,FALSE,CLR,NA,2,20.4,0.2,204,NA,7.35,7.8,47.23,10,Low,612098,615900,3802,3802,25.0137936297936,25.0137936297936,1,NA,NA,Terrestrial Insects,71,Order,Hemiptera,Adults,2,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-10T09:15:00Z,STTD,2014,D,FALSE,CLR,NA,2,20.4,0.2,204,NA,7.35,7.8,47.23,10,Low,612098,615900,3802,3802,25.0137936297936,25.0137936297936,1,NA,NA,Terrestrial Insects,71,Order,Hemiptera,Larvae,10,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-10T09:15:00Z,STTD,2014,D,FALSE,CLR,NA,2,20.4,0.2,204,NA,7.35,7.8,47.23,10,Low,612098,615900,3802,3802,25.0137936297936,25.0137936297936,1,NA,NA,Terrestrial Insects,66,Order,Hymenoptera,Adults,2,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-23T09:53:00Z,SHR,2014,D,FALSE,CLR,NA,NA,21.2,1.7,152,NA,7.87,9.02,3.7,10,Low,606724,611000,4276,4276,28.1322939402939,28.1322939402939,1,NA,NA,Terrestrial Insects,85,Order,Thysanoptera,Adults,1,0.036,0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-23T09:53:00Z,SHR,2014,D,FALSE,CLR,NA,NA,21.2,1.7,152,NA,7.87,9.02,3.7,10,Low,606724,611000,4276,4276,28.1322939402939,28.1322939402939,1,NA,NA,Aquatic Non-Insects,4,Family,Naididae,NA,2,0.071,0.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-23T09:53:00Z,SHR,2014,D,FALSE,CLR,NA,NA,21.2,1.7,152,NA,7.87,9.02,3.7,10,Low,606724,611000,4276,4276,28.1322939402939,28.1322939402939,1,NA,NA,Aquatic Insects,56,Family,Leptoceridae,Larvae,2,0.071,0.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-23T09:53:00Z,SHR,2014,D,FALSE,CLR,NA,NA,21.2,1.7,152,NA,7.87,9.02,3.7,10,Low,606724,611000,4276,4276,28.1322939402939,28.1322939402939,1,NA,NA,Aquatic Insects,30,Family,Dytiscidae,Adults,4,0.142,0.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-23T09:53:00Z,SHR,2014,D,FALSE,CLR,NA,NA,21.2,1.7,152,NA,7.87,9.02,3.7,10,Low,606724,611000,4276,4276,28.1322939402939,28.1322939402939,1,NA,NA,Aquatic Non-Insects,28,Family,Lebertiidae,NA,1,0.036,0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-23T09:53:00Z,SHR,2014,D,FALSE,CLR,NA,NA,21.2,1.7,152,NA,7.87,9.02,3.7,10,Low,606724,611000,4276,4276,28.1322939402939,28.1322939402939,1,NA,NA,Aquatic Non-Insects,120,Family,Lebertiidae,NA,1,0.036,0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-23T09:53:00Z,SHR,2014,D,FALSE,CLR,NA,NA,21.2,1.7,152,NA,7.87,9.02,3.7,10,Low,606724,611000,4276,4276,28.1322939402939,28.1322939402939,1,NA,NA,Terrestrial Insects,73,Order,Lepidoptera,Larvae,1,0.036,0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-23T09:53:00Z,SHR,2014,D,FALSE,CLR,NA,NA,21.2,1.7,152,NA,7.87,9.02,3.7,10,Low,606724,611000,4276,4276,28.1322939402939,28.1322939402939,1,NA,NA,Aquatic Non-Insects,15,Family,Hyalellidae,NA,1,0.036,0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-23T09:53:00Z,SHR,2014,D,FALSE,CLR,NA,NA,21.2,1.7,152,NA,7.87,9.02,3.7,10,Low,606724,611000,4276,4276,28.1322939402939,28.1322939402939,1,NA,NA,Terrestrial Insects,66,Order,Hymenoptera,Adults,2,0.071,0.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-23T09:53:00Z,SHR,2014,D,FALSE,CLR,NA,NA,21.2,1.7,152,NA,7.87,9.02,3.7,10,Low,606724,611000,4276,4276,28.1322939402939,28.1322939402939,1,NA,NA,Aquatic Insects,34,Family,Chironomidae,Larvae,3,0.107,0.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-23T09:53:00Z,SHR,2014,D,FALSE,CLR,NA,NA,21.2,1.7,152,NA,7.87,9.02,3.7,10,Low,606724,611000,4276,4276,28.1322939402939,28.1322939402939,1,NA,NA,Terrestrial Insects,71,Order,Hemiptera,Adults,2,0.071,0.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-24T09:47:00Z,STTD,2014,D,FALSE,CLR,NA,1,21.3,0.24,340,NA,7.97,7.84,48,10,Low,603335,607000,3665,3665,24.1124549324549,24.1124549324549,1,NA,NA,Terrestrial Insects,66,Order,Hymenoptera,Adults,3,0.124,0.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-24T09:47:00Z,STTD,2014,D,FALSE,CLR,NA,1,21.3,0.24,340,NA,7.97,7.84,48,10,Low,603335,607000,3665,3665,24.1124549324549,24.1124549324549,1,NA,NA,Terrestrial Insects,71,Order,Hemiptera,Larvae,13,0.539,0.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-24T09:47:00Z,STTD,2014,D,FALSE,CLR,NA,1,21.3,0.24,340,NA,7.97,7.84,48,10,Low,603335,607000,3665,3665,24.1124549324549,24.1124549324549,1,NA,NA,Aquatic Non-Insects,127,Family,Hydrobiidae,NA,1,0.041,0.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-09-24T09:47:00Z,STTD,2014,D,FALSE,CLR,NA,1,21.3,0.24,340,NA,7.97,7.84,48,10,Low,603335,607000,3665,3665,24.1124549324549,24.1124549324549,1,NA,NA,Aquatic Insects,34,Family,Chironomidae,Adults,1,0.041,0.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-06T09:30:00Z,SHR,2015,D,FALSE,CLR,NA,NA,20.7,1.99,135,NA,6.32,8.91,3.8,10,Low,595959,603000,7041,7041,46.3235457515458,46.3235457515458,1,Jet boat motor used,NA,Aquatic Insects,30,Family,Dytiscidae,Adults,9,0.194,0.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-06T09:30:00Z,SHR,2015,D,FALSE,CLR,NA,NA,20.7,1.99,135,NA,6.32,8.91,3.8,10,Low,595959,603000,7041,7041,46.3235457515458,46.3235457515458,1,Jet boat motor used,NA,Aquatic Insects,46,Family,Coenagrionidae,Larvae,2,0.043,0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-06T09:30:00Z,SHR,2015,D,FALSE,CLR,NA,NA,20.7,1.99,135,NA,6.32,8.91,3.8,10,Low,595959,603000,7041,7041,46.3235457515458,46.3235457515458,1,Jet boat motor used,NA,Aquatic Non-Insects,9,Family,Corophiidae,NA,3,0.065,0.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-06T09:30:00Z,SHR,2015,D,FALSE,CLR,NA,NA,20.7,1.99,135,NA,6.32,8.91,3.8,10,Low,595959,603000,7041,7041,46.3235457515458,46.3235457515458,1,Jet boat motor used,NA,Aquatic Insects,32,Family,Ceratopogonidae,Pupae,1,0.022,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-06T09:30:00Z,SHR,2015,D,FALSE,CLR,NA,NA,20.7,1.99,135,NA,6.32,8.91,3.8,10,Low,595959,603000,7041,7041,46.3235457515458,46.3235457515458,1,Jet boat motor used,NA,Terrestrial Insects,73,Order,Lepidoptera,Larvae,1,0.022,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-06T09:30:00Z,SHR,2015,D,FALSE,CLR,NA,NA,20.7,1.99,135,NA,6.32,8.91,3.8,10,Low,595959,603000,7041,7041,46.3235457515458,46.3235457515458,1,Jet boat motor used,NA,Terrestrial Insects,66,Order,Hymenoptera,Adults,2,0.043,0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-06T09:30:00Z,SHR,2015,D,FALSE,CLR,NA,NA,20.7,1.99,135,NA,6.32,8.91,3.8,10,Low,595959,603000,7041,7041,46.3235457515458,46.3235457515458,1,Jet boat motor used,NA,Terrestrial Non-Insects,157,Order,Araneae,NA,5,0.108,0.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-06T09:30:00Z,SHR,2015,D,FALSE,CLR,NA,NA,20.7,1.99,135,NA,6.32,8.91,3.8,10,Low,595959,603000,7041,7041,46.3235457515458,46.3235457515458,1,Jet boat motor used,NA,Aquatic Non-Insects,10,Family,Crangonyctidae,NA,3,0.065,0.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-06T09:30:00Z,SHR,2015,D,FALSE,CLR,NA,NA,20.7,1.99,135,NA,6.32,8.91,3.8,10,Low,595959,603000,7041,7041,46.3235457515458,46.3235457515458,1,Jet boat motor used,NA,Aquatic Insects,56,Family,Leptoceridae,Larvae,36,0.777,0.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-06T09:30:00Z,SHR,2015,D,FALSE,CLR,NA,NA,20.7,1.99,135,NA,6.32,8.91,3.8,10,Low,595959,603000,7041,7041,46.3235457515458,46.3235457515458,1,Jet boat motor used,NA,Terrestrial Insects,67,Order,Psocoptera,Adults,1,0.022,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-06T09:30:00Z,SHR,2015,D,FALSE,CLR,NA,NA,20.7,1.99,135,NA,6.32,8.91,3.8,10,Low,595959,603000,7041,7041,46.3235457515458,46.3235457515458,1,Jet boat motor used,NA,Terrestrial Non-Insects,68,Order,Collembola,NA,1,0.022,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-06T09:30:00Z,SHR,2015,D,FALSE,CLR,NA,NA,20.7,1.99,135,NA,6.32,8.91,3.8,10,Low,595959,603000,7041,7041,46.3235457515458,46.3235457515458,1,Jet boat motor used,NA,Terrestrial Insects,71,Order,Hemiptera,Larvae,11,0.237,0.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-06T09:30:00Z,SHR,2015,D,FALSE,CLR,NA,NA,20.7,1.99,135,NA,6.32,8.91,3.8,10,Low,595959,603000,7041,7041,46.3235457515458,46.3235457515458,1,Jet boat motor used,NA,Aquatic Insects,81,Family,Hydrophilidae,Adults,1,0.022,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-06T09:30:00Z,SHR,2015,D,FALSE,CLR,NA,NA,20.7,1.99,135,NA,6.32,8.91,3.8,10,Low,595959,603000,7041,7041,46.3235457515458,46.3235457515458,1,Jet boat motor used,NA,Aquatic Insects,97,Family,Stratiomyidae,Larvae,1,0.022,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-06T09:30:00Z,SHR,2015,D,FALSE,CLR,NA,NA,20.7,1.99,135,NA,6.32,8.91,3.8,10,Low,595959,603000,7041,7041,46.3235457515458,46.3235457515458,1,Jet boat motor used,NA,Aquatic Non-Insects,4,Family,Naididae,NA,14,0.302,0.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-06T09:30:00Z,SHR,2015,D,FALSE,CLR,NA,NA,20.7,1.99,135,NA,6.32,8.91,3.8,10,Low,595959,603000,7041,7041,46.3235457515458,46.3235457515458,1,Jet boat motor used,NA,Aquatic Non-Insects,2,Family,Enchytraeidae,NA,1,0.022,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-06T09:30:00Z,SHR,2015,D,FALSE,CLR,NA,NA,20.7,1.99,135,NA,6.32,8.91,3.8,10,Low,595959,603000,7041,7041,46.3235457515458,46.3235457515458,1,Jet boat motor used,NA,Aquatic Insects,88,Family,Hydroptilidae,Adults,1,0.022,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-06T09:30:00Z,SHR,2015,D,FALSE,CLR,NA,NA,20.7,1.99,135,NA,6.32,8.91,3.8,10,Low,595959,603000,7041,7041,46.3235457515458,46.3235457515458,1,Jet boat motor used,NA,Aquatic Non-Insects,15,Family,Hyalellidae,NA,4,0.086,0.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-06T09:30:00Z,SHR,2015,D,FALSE,CLR,NA,NA,20.7,1.99,135,NA,6.32,8.91,3.8,10,Low,595959,603000,7041,7041,46.3235457515458,46.3235457515458,1,Jet boat motor used,NA,Aquatic Non-Insects,124,Phylum,Ectoprocta,NA,4,0.086,0.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-06T09:30:00Z,SHR,2015,D,FALSE,CLR,NA,NA,20.7,1.99,135,NA,6.32,8.91,3.8,10,Low,595959,603000,7041,7041,46.3235457515458,46.3235457515458,1,Jet boat motor used,NA,Aquatic Insects,34,Family,Chironomidae,Pupae,1,0.022,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-06T09:30:00Z,SHR,2015,D,FALSE,CLR,NA,NA,20.7,1.99,135,NA,6.32,8.91,3.8,10,Low,595959,603000,7041,7041,46.3235457515458,46.3235457515458,1,Jet boat motor used,NA,Aquatic Insects,34,Family,Chironomidae,Larvae,36,0.777,0.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-06T09:30:00Z,SHR,2015,D,FALSE,CLR,NA,NA,20.7,1.99,135,NA,6.32,8.91,3.8,10,Low,595959,603000,7041,7041,46.3235457515458,46.3235457515458,1,Jet boat motor used,NA,Aquatic Insects,34,Family,Chironomidae,Adults,9,0.194,0.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-06T09:30:00Z,SHR,2015,D,FALSE,CLR,NA,NA,20.7,1.99,135,NA,6.32,8.91,3.8,10,Low,595959,603000,7041,7041,46.3235457515458,46.3235457515458,1,Jet boat motor used,NA,Aquatic Non-Insects,21,Family,Planorbidae,NA,4,0.086,0.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-06T09:30:00Z,SHR,2015,D,FALSE,CLR,NA,NA,20.7,1.99,135,NA,6.32,8.91,3.8,10,Low,595959,603000,7041,7041,46.3235457515458,46.3235457515458,1,Jet boat motor used,NA,Terrestrial Insects,63,Order,Coleoptera,Adults,2,0.043,0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-06T09:30:00Z,SHR,2015,D,FALSE,CLR,NA,NA,20.7,1.99,135,NA,6.32,8.91,3.8,10,Low,595959,603000,7041,7041,46.3235457515458,46.3235457515458,1,Jet boat motor used,NA,Terrestrial Insects,63,Order,Coleoptera,Larvae,1,0.022,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-06T09:30:00Z,SHR,2015,D,FALSE,CLR,NA,NA,20.7,1.99,135,NA,6.32,8.91,3.8,10,Low,595959,603000,7041,7041,46.3235457515458,46.3235457515458,1,Jet boat motor used,NA,Aquatic Non-Insects,28,Family,Lebertiidae,NA,1,0.022,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-06T09:30:00Z,SHR,2015,D,FALSE,CLR,NA,NA,20.7,1.99,135,NA,6.32,8.91,3.8,10,Low,595959,603000,7041,7041,46.3235457515458,46.3235457515458,1,Jet boat motor used,NA,Aquatic Non-Insects,120,Family,Lebertiidae,NA,1,0.022,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-07T09:40:00Z,STTD,2015,D,FALSE,CLR,NA,NA,21.7,0.2,242,NA,6.63,7.87,42.9,10,Low,592485,596000,3515,3515,23.1255877455877,23.1255877455877,1,NA,NA,Aquatic Non-Insects,127,Family,Hydrobiidae,NA,2,0.086,0.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-07T09:40:00Z,STTD,2015,D,FALSE,CLR,NA,NA,21.7,0.2,242,NA,6.63,7.87,42.9,10,Low,592485,596000,3515,3515,23.1255877455877,23.1255877455877,1,NA,NA,Aquatic Non-Insects,4,Family,Naididae,NA,1,0.043,0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-07T09:40:00Z,STTD,2015,D,FALSE,CLR,NA,NA,21.7,0.2,242,NA,6.63,7.87,42.9,10,Low,592485,596000,3515,3515,23.1255877455877,23.1255877455877,1,NA,NA,Aquatic Non-Insects,13,Family,Mysidae,NA,1,0.043,0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-22T09:18:00Z,SHR,2015,D,FALSE,CLR,NA,NA,17.5,NA,119,NA,7.81,9.67,2.6,10,Low,586548,593000,6452,6452,42.4484472644473,42.4484472644473,1,Motor used (Striker),NA,Aquatic Non-Insects,7,Order,Cyclopoida,NA,1,0.024,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-22T09:18:00Z,SHR,2015,D,FALSE,CLR,NA,NA,17.5,NA,119,NA,7.81,9.67,2.6,10,Low,586548,593000,6452,6452,42.4484472644473,42.4484472644473,1,Motor used (Striker),NA,Aquatic Non-Insects,154,Order,Cyclopoida,NA,1,0.024,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-22T09:18:00Z,SHR,2015,D,FALSE,CLR,NA,NA,17.5,NA,119,NA,7.81,9.67,2.6,10,Low,586548,593000,6452,6452,42.4484472644473,42.4484472644473,1,Motor used (Striker),NA,Terrestrial Insects,63,Order,Coleoptera,Adults,3,0.071,0.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-22T09:18:00Z,SHR,2015,D,FALSE,CLR,NA,NA,17.5,NA,119,NA,7.81,9.67,2.6,10,Low,586548,593000,6452,6452,42.4484472644473,42.4484472644473,1,Motor used (Striker),NA,Aquatic Non-Insects,28,Family,Lebertiidae,NA,1,0.024,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-22T09:18:00Z,SHR,2015,D,FALSE,CLR,NA,NA,17.5,NA,119,NA,7.81,9.67,2.6,10,Low,586548,593000,6452,6452,42.4484472644473,42.4484472644473,1,Motor used (Striker),NA,Aquatic Non-Insects,120,Family,Lebertiidae,NA,1,0.024,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-22T09:18:00Z,SHR,2015,D,FALSE,CLR,NA,NA,17.5,NA,119,NA,7.81,9.67,2.6,10,Low,586548,593000,6452,6452,42.4484472644473,42.4484472644473,1,Motor used (Striker),NA,Terrestrial Insects,66,Order,Hymenoptera,Larvae,4,0.094,0.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2014-10-22T09:18:00Z,SHR,2015,D,FALSE,CLR,NA,NA,17.5,NA,119,NA,7.81,9.67,2.6,10,Low,586548,593000,6452,6452,42.4484472644473,42.4484472644473,1,Motor used (Striker),NA,Aquatic Insects,34,Family,Chironomidae,Pupae,2,0.047,0.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
