QST_ID,ACT_UNIT_NAME,SAM_ACT_CODE_OWNER,RUN_CODE,RUN_USER_RUN_NUMBER,RUN_NAME,SAM_USER_STATION_NUM,STATION_NUM,NAME,FULL_STATION_NAME,TQS_DESCRIPTION,STY_DESCRIPTION,KIWQM_SAMPLING_NUMBER,SAM_CODE,SAM_SAM_CODE_PARENT,KIWQM_REPLICATE_NUMBER,SAM_COLLECTION_DATE,SPP_DESCRIPTION
442,Special Studies,311,EL0915B0005,EL0915B0005,Microcystis Drought 2015,JP Site 5,JP Site 5,Jersey Pt Site 5,Jersey Point Site 5 Microcystis 2014,,"Other, Non Standard",EL0915B0133,EL0915B0133,0,,9/16/2015 9:27,Normal Sample
442,Special Studies,311,EL0915B0005,EL0915B0005,Microcystis Drought 2015,JP Site 5,JP Site 5,Jersey Pt Site 5,Jersey Point Site 5 Microcystis 2014,,"Other, Non Standard",EL0915B0131,EL0915B0132,EL0915B0131,1,9/16/2015 9:27,"Replicate, Specific Analyte(s)"
442,Special Studies,311,EL0915B0005,EL0915B0005,Microcystis Drought 2015,JP Site 5,JP Site 5,Jersey Pt Site 5,Jersey Point Site 5 Microcystis 2014,,"Other, Non Standard",EL0915B0131,EL0915B0131,0,,9/16/2015 9:27,Normal Sample
442,Special Studies,311,EL0915B0005,EL0915B0005,Microcystis Drought 2015,CV Site 2,CV Site 2,CollinsV Site 2,Collinsville Site 2 Microcystis Study 2014,,"Other, Non Standard",EL0915B0122,EL0915B0123,EL0915B0122,1,9/16/2015 9:30,"Replicate, Specific Analyte(s)"
442,Special Studies,311,EL0915B0005,EL0915B0005,Microcystis Drought 2015,CV Site 2,CV Site 2,CollinsV Site 2,Collinsville Site 2 Microcystis Study 2014,,"Other, Non Standard",EL0915B0122,EL0915B0122,0,,9/16/2015 9:30,Normal Sample
442,Special Studies,311,EL0915B0005,EL0915B0005,Microcystis Drought 2015,CV Site 2,CV Site 2,CollinsV Site 2,Collinsville Site 2 Microcystis Study 2014,,"Other, Non Standard",EL0915B0124,EL0915B0124,0,,9/16/2015 9:30,Normal Sample
442,Special Studies,311,EL0915B0005,EL0915B0005,Microcystis Drought 2015,RR Site 9,RR Site 9,R&R Is Site 9,Rough and Ready Is Site 9 Microcystis 2014,,"Other, Non Standard",EL0915B0143,EL0915B0143,0,,9/16/2015 12:05,Normal Sample
442,Special Studies,311,EL0915B0005,EL0915B0005,Microcystis Drought 2015,RR Site 9,RR Site 9,R&R Is Site 9,Rough and Ready Is Site 9 Microcystis 2014,,"Other, Non Standard",EL0915B0145,EL0915B0145,0,,9/16/2015 12:05,Normal Sample
442,Special Studies,311,EL0915B0005,EL0915B0005,Microcystis Drought 2015,RR Site 9,RR Site 9,R&R Is Site 9,Rough and Ready Is Site 9 Microcystis 2014,,"Other, Non Standard",EL0915B0143,EL0915B0144,EL0915B0143,1,9/16/2015 12:05,"Replicate, Specific Analyte(s)"
442,Special Studies,311,EL0915B0005,EL0915B0005,Microcystis Drought 2015,VICT Site 10,VICT Site 10,Victoria Site 10,Victoria Canal Site 10 Microcystis 2014,,"Other, Non Standard",EL0915B0148,EL0915B0148,0,,9/16/2015 12:16,Normal Sample
442,Special Studies,311,EL0915B0005,EL0915B0005,Microcystis Drought 2015,VICT Site 10,VICT Site 10,Victoria Site 10,Victoria Canal Site 10 Microcystis 2014,,"Other, Non Standard",EL0915B0146,EL0915B0146,0,,9/16/2015 12:16,Normal Sample
442,Special Studies,311,EL0915B0005,EL0915B0005,Microcystis Drought 2015,VICT Site 10,VICT Site 10,Victoria Site 10,Victoria Canal Site 10 Microcystis 2014,,"Other, Non Standard",EL0915B0146,EL0915B0147,EL0915B0146,1,9/16/2015 12:16,"Replicate, Specific Analyte(s)"
442,Special Studies,311,EL0915B0005,EL0915B0005,Microcystis Drought 2015,SJ Site 8,SJ Site 8,SJR Site 8,San Joaquin River Site 8 Microcystis 2014,,"Other, Non Standard",EL0915B0142,EL0915B0142,0,,9/16/2015 12:42,Normal Sample
442,Special Studies,311,EL0915B0005,EL0915B0005,Microcystis Drought 2015,SJ Site 8,SJ Site 8,SJR Site 8,San Joaquin River Site 8 Microcystis 2014,,"Other, Non Standard",EL0915B0140,EL0915B0141,EL0915B0140,1,9/16/2015 12:42,"Replicate, Specific Analyte(s)"
442,Special Studies,311,EL0915B0005,EL0915B0005,Microcystis Drought 2015,SJ Site 8,SJ Site 8,SJR Site 8,San Joaquin River Site 8 Microcystis 2014,,"Other, Non Standard",EL0915B0140,EL0915B0140,0,,9/16/2015 12:42,Normal Sample
442,Special Studies,311,EL0915B0005,EL0915B0005,Microcystis Drought 2015,Old River Site 6,Old River Site 6,Old River Site 6,Old River Site 6 Microcystis 2014,,"Other, Non Standard",EL0915B0134,EL0915B0135,EL0915B0134,1,9/16/2015 13:05,"Replicate, Specific Analyte(s)"
442,Special Studies,311,EL0915B0005,EL0915B0005,Microcystis Drought 2015,Old River Site 6,Old River Site 6,Old River Site 6,Old River Site 6 Microcystis 2014,,"Other, Non Standard",EL0915B0134,EL0915B0134,0,,9/16/2015 13:05,Normal Sample
442,Special Studies,311,EL0915B0005,EL0915B0005,Microcystis Drought 2015,Old River Site 6,Old River Site 6,Old River Site 6,Old River Site 6 Microcystis 2014,,"Other, Non Standard",EL0915B0136,EL0915B0136,0,,9/16/2015 13:05,Normal Sample
442,Special Studies,311,EL0915B0005,EL0915B0005,Microcystis Drought 2015,MI Site 7,MI Site 7,Mildred Site 7,Mildred Island Site 7 Microcystis Study 2014,,"Other, Non Standard",EL0915B0139,EL0915B0139,0,,9/16/2015 13:13,Normal Sample
442,Special Studies,311,EL0915B0005,EL0915B0005,Microcystis Drought 2015,MI Site 7,MI Site 7,Mildred Site 7,Mildred Island Site 7 Microcystis Study 2014,,"Other, Non Standard",EL0915B0137,EL0915B0138,EL0915B0137,1,9/16/2015 13:13,"Replicate, Specific Analyte(s)"
442,Special Studies,311,EL0915B0005,EL0915B0005,Microcystis Drought 2015,MI Site 7,MI Site 7,Mildred Site 7,Mildred Island Site 7 Microcystis Study 2014,,"Other, Non Standard",EL0915B0137,EL0915B0137,0,,9/16/2015 13:13,Normal Sample
442,Special Studies,311,EL0915B0005,EL0915B0005,Microcystis Drought 2015,Franks Site 4,Franks Site 4,Franks Tr Site 4,Franks Tract Site 4 Microcystis 2014,,"Other, Non Standard",EL0915B0130,EL0915B0130,0,,9/16/2015 13:38,Normal Sample
442,Special Studies,311,EL0915B0005,EL0915B0005,Microcystis Drought 2015,Franks Site 4,Franks Site 4,Franks Tr Site 4,Franks Tract Site 4 Microcystis 2014,,"Other, Non Standard",EL0915B0128,EL0915B0128,0,,9/16/2015 13:38,Normal Sample
442,Special Studies,311,EL0915B0005,EL0915B0005,Microcystis Drought 2015,Franks Site 4,Franks Site 4,Franks Tr Site 4,Franks Tract Site 4 Microcystis 2014,,"Other, Non Standard",EL0915B0128,EL0915B0129,EL0915B0128,1,9/16/2015 13:38,"Replicate, Specific Analyte(s)"
47535,Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,A0D84761435,A0D84761435,Ridge Cut Slough,Ridge Cut Slough at Knights Landing,,Broad Water Body,ES0915B0538,ES0915B0538,0,,9/21/2015 9:03,Normal Sample
47797,Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,A0L842113852,A0L842113852,Knaggs Ranch - Oulet,Knaggs Ranch - Oulet - Yolo Bypass,,River and Stream,ES0915B0539,ES0915B0539,0,,9/21/2015 9:28,Normal Sample
47873,Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,A1030000,A1030000,Woodland Wasetwater,Woodland Wastewater Discharge at Toe Drain,,River and Stream,ES0915B0540,ES0915B0540,0,,9/21/2015 9:57,Normal Sample
47533,Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,A0D84061386,A0D84061386,Toe Drain at Rd. 22,Toe Drain at County Road 22,,Broad Water Body,ES0915B0541,ES0915B0541,0,,9/21/2015 10:19,Normal Sample
47529,Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,,Broad Water Body,ES0915B0545,ES0915B0545,0,,9/21/2015 10:26,Normal Sample
47528,Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,B9D81651399,B9D81651399,BL5 -Below Toe Drain,Below Base of Toe Drain in Prospect Slough,,Broad Water Body,ES0915B0546,ES0915B0546,0,,9/21/2015 10:44,Normal Sample
47876,Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,A0033300,A0033300,Davis Wastewater,Davis Wastewater Discharge at Toe Drain,,River and Stream,ES0915B0542,ES0915B0542,0,,9/21/2015 10:54,Normal Sample
47539,Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,B9D81450411,B9D81450411,Liberty at S End,Liberty at Approx Center South End,,Broad Water Body,ES0915B0547,ES0915B0547,0,,9/21/2015 10:55,Normal Sample
47538,Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,B9D81281402,B9D81281402,RYI - Cache Slough,Cache Slough at Ryer Island,,Broad Water Body,ES0915B0548,ES0915B0548,0,,9/21/2015 11:05,Normal Sample
47532,Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,A0D83441350,A0D83441350,Toe Drain@ I-80,Toe Drain at Interstate 80,,Broad Water Body,ES0915B0543,ES0915B0543,0,,9/21/2015 11:16,Normal Sample
47537,Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,B9D81040386,B9D81040386,SRV - Vieira's,Sacramento River at Vieira's,,Broad Water Body,ES0915B0549,ES0915B0549,0,,9/21/2015 11:20,Normal Sample
47536,Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,B9D80960412,B9D80960412,RVB - Rio Vista,Sacramento River at Rio Vista Bridge,,Broad Water Body,ES0915B0550,ES0915B0550,0,,9/21/2015 11:35,Normal Sample
47536,Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,B9D80960412,B9D80960412,RVB - Rio Vista,Sacramento River at Rio Vista Bridge,,Broad Water Body,ES0915B0550,ES0915B0551,ES0915B0550,1,9/21/2015 11:35,"Replicate, Specific Analyte(s)"
145,Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,B9D82851352,B9D82851352,Toe Drain YB LISBON,Yolo Bypass Toe Drain Below Lisbon Weir,,Broad Water Body,ES0915B0544,ES0915B0544,0,,9/21/2015 11:48,Normal Sample
47719,Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,Blank; Field,Blank; Field,Blank; Field,Blank; Field,,Not Given,ES0915B0537,ES0915B0537,0,,9/21/2015 12:50,Blank; Field
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,Antioch Site 1,Antioch Site 1,Antioch Site 1,Antioch Site 1 Microcystis 2014,,"Other, Non Standard",EL0915B0221,EL0915B0224,EL0915B0221,1,9/28/2015 8:15,Duplicate Sample
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,Antioch Site 1,Antioch Site 1,Antioch Site 1,Antioch Site 1 Microcystis 2014,,"Other, Non Standard",EL0915B0223,EL0915B0226,EL0915B0223,1,9/28/2015 8:15,Duplicate Sample
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,Antioch Site 1,Antioch Site 1,Antioch Site 1,Antioch Site 1 Microcystis 2014,,"Other, Non Standard",EL0915B0221,EL0915B0222,EL0915B0221,1,9/28/2015 8:15,"Replicate, Specific Analyte(s)"
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,Antioch Site 1,Antioch Site 1,Antioch Site 1,Antioch Site 1 Microcystis 2014,,"Other, Non Standard",EL0915B0221,EL0915B0225,EL0915B0221,1,9/28/2015 8:15,"Replicate, Specific Analyte(s)"
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,Antioch Site 1,Antioch Site 1,Antioch Site 1,Antioch Site 1 Microcystis 2014,,"Other, Non Standard",EL0915B0223,EL0915B0223,0,,9/28/2015 8:15,Normal Sample
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,Antioch Site 1,Antioch Site 1,Antioch Site 1,Antioch Site 1 Microcystis 2014,,"Other, Non Standard",EL0915B0221,EL0915B0221,0,,9/28/2015 8:15,Normal Sample
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,BI 3,BI 3,BI st3,Brannon Island station 3,Microcystis 2014 study brannon island station 3,"Other, Non Standard",EL0915B0230,EL0915B0231,EL0915B0230,1,9/28/2015 8:30,"Replicate, Specific Analyte(s)"
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,BI 3,BI 3,BI st3,Brannon Island station 3,Microcystis 2014 study brannon island station 3,"Other, Non Standard",EL0915B0230,EL0915B0230,0,,9/28/2015 8:30,Normal Sample
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,BI 3,BI 3,BI st3,Brannon Island station 3,Microcystis 2014 study brannon island station 3,"Other, Non Standard",EL0915B0232,EL0915B0232,0,,9/28/2015 8:30,Normal Sample
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,JP Site 5,JP Site 5,Jersey Pt Site 5,Jersey Point Site 5 Microcystis 2014,,"Other, Non Standard",EL0915B0236,EL0915B0236,0,,9/28/2015 9:10,Normal Sample
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,JP Site 5,JP Site 5,Jersey Pt Site 5,Jersey Point Site 5 Microcystis 2014,,"Other, Non Standard",EL0915B0236,EL0915B0237,EL0915B0236,1,9/28/2015 9:10,"Replicate, Specific Analyte(s)"
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,JP Site 5,JP Site 5,Jersey Pt Site 5,Jersey Point Site 5 Microcystis 2014,,"Other, Non Standard",EL0915B0238,EL0915B0238,0,,9/28/2015 9:10,Normal Sample
47116,Aquatic Ecology,330,ES0915B0068,ES0915B0068,Yolo Bypass 2013,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,,River and Stream,ES0915B0585,ES0915B0585,0,,9/28/2015 9:10,Normal Sample
47116,Aquatic Ecology,330,ES0915B0068,ES0915B0068,Yolo Bypass 2013,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,,River and Stream,ES0915B0585,ES0915B0588,ES0915B0585,1,9/28/2015 9:10,Replicate Sample
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,CV Site 2,CV Site 2,CollinsV Site 2,Collinsville Site 2 Microcystis Study 2014,,"Other, Non Standard",EL0915B0229,EL0915B0229,0,,9/28/2015 9:30,Normal Sample
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,CV Site 2,CV Site 2,CollinsV Site 2,Collinsville Site 2 Microcystis Study 2014,,"Other, Non Standard",EL0915B0227,EL0915B0227,0,,9/28/2015 9:30,Normal Sample
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,CV Site 2,CV Site 2,CollinsV Site 2,Collinsville Site 2 Microcystis Study 2014,,"Other, Non Standard",EL0915B0227,EL0915B0228,EL0915B0227,1,9/28/2015 9:30,"Replicate, Specific Analyte(s)"
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,Old River Site 6,Old River Site 6,Old River Site 6,Old River Site 6 Microcystis 2014,,"Other, Non Standard",EL0915B0239,EL0915B0239,0,,9/28/2015 11:55,Normal Sample
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,Old River Site 6,Old River Site 6,Old River Site 6,Old River Site 6 Microcystis 2014,,"Other, Non Standard",EL0915B0239,EL0915B0240,EL0915B0239,1,9/28/2015 11:55,"Replicate, Specific Analyte(s)"
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,Old River Site 6,Old River Site 6,Old River Site 6,Old River Site 6 Microcystis 2014,,"Other, Non Standard",EL0915B0241,EL0915B0241,0,,9/28/2015 11:55,Normal Sample
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,RR Site 9,RR Site 9,R&R Is Site 9,Rough and Ready Is Site 9 Microcystis 2014,,"Other, Non Standard",EL0915B0248,EL0915B0248,0,,9/28/2015 12:07,Normal Sample
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,RR Site 9,RR Site 9,R&R Is Site 9,Rough and Ready Is Site 9 Microcystis 2014,,"Other, Non Standard",EL0915B0248,EL0915B0249,EL0915B0248,1,9/28/2015 12:07,"Replicate, Specific Analyte(s)"
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,RR Site 9,RR Site 9,R&R Is Site 9,Rough and Ready Is Site 9 Microcystis 2014,,"Other, Non Standard",EL0915B0250,EL0915B0250,0,,9/28/2015 12:07,Normal Sample
47718,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,Blank; Equipment,Blank; Equipment,Blank; Equipment,Blank; Equipment,,Not Given,EL0915B0255,EL0915B0255,0,,9/28/2015 12:30,Blank; Equipment
47719,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,Blank; Field,Blank; Field,Blank; Field,Blank; Field,,Not Given,EL0915B0254,EL0915B0254,0,,9/28/2015 12:30,Blank; Field
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,VICT Site 10,VICT Site 10,Victoria Site 10,Victoria Canal Site 10 Microcystis 2014,,"Other, Non Standard",EL0915B0253,EL0915B0253,0,,9/28/2015 12:43,Normal Sample
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,VICT Site 10,VICT Site 10,Victoria Site 10,Victoria Canal Site 10 Microcystis 2014,,"Other, Non Standard",EL0915B0251,EL0915B0252,EL0915B0251,1,9/28/2015 12:43,"Replicate, Specific Analyte(s)"
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,VICT Site 10,VICT Site 10,Victoria Site 10,Victoria Canal Site 10 Microcystis 2014,,"Other, Non Standard",EL0915B0251,EL0915B0251,0,,9/28/2015 12:43,Normal Sample
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,SJ Site 8,SJ Site 8,SJR Site 8,San Joaquin River Site 8 Microcystis 2014,,"Other, Non Standard",EL0915B0245,EL0915B0245,0,,9/28/2015 12:52,Normal Sample
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,SJ Site 8,SJ Site 8,SJR Site 8,San Joaquin River Site 8 Microcystis 2014,,"Other, Non Standard",EL0915B0245,EL0915B0246,EL0915B0245,1,9/28/2015 12:52,"Replicate, Specific Analyte(s)"
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,SJ Site 8,SJ Site 8,SJR Site 8,San Joaquin River Site 8 Microcystis 2014,,"Other, Non Standard",EL0915B0247,EL0915B0247,0,,9/28/2015 12:52,Normal Sample
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,MI Site 7,MI Site 7,Mildred Site 7,Mildred Island Site 7 Microcystis Study 2014,,"Other, Non Standard",EL0915B0244,EL0915B0244,0,,9/28/2015 13:28,Normal Sample
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,MI Site 7,MI Site 7,Mildred Site 7,Mildred Island Site 7 Microcystis Study 2014,,"Other, Non Standard",EL0915B0242,EL0915B0242,0,,9/28/2015 13:28,Normal Sample
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,MI Site 7,MI Site 7,Mildred Site 7,Mildred Island Site 7 Microcystis Study 2014,,"Other, Non Standard",EL0915B0242,EL0915B0243,EL0915B0242,1,9/28/2015 13:28,"Replicate, Specific Analyte(s)"
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,Franks Site 4,Franks Site 4,Franks Tr Site 4,Franks Tract Site 4 Microcystis 2014,,"Other, Non Standard",EL0915B0233,EL0915B0234,EL0915B0233,1,9/28/2015 13:50,"Replicate, Specific Analyte(s)"
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,Franks Site 4,Franks Site 4,Franks Tr Site 4,Franks Tract Site 4 Microcystis 2014,,"Other, Non Standard",EL0915B0235,EL0915B0235,0,,9/28/2015 13:50,Normal Sample
442,Special Studies,311,EL0915B0008,EL0915B0008,Microcystis Drought 2015,Franks Site 4,Franks Site 4,Franks Tr Site 4,Franks Tract Site 4 Microcystis 2014,,"Other, Non Standard",EL0915B0233,EL0915B0233,0,,9/28/2015 13:50,Normal Sample
47535,Aquatic Ecology,330,ES1015B0067,ES1015B0067,YB - Fall Study,A0D84761435,A0D84761435,Ridge Cut Slough,Ridge Cut Slough at Knights Landing,,Broad Water Body,ES1015B0571,ES1015B0571,0,,10/1/2015 8:29,Normal Sample
47873,Aquatic Ecology,330,ES1015B0067,ES1015B0067,YB - Fall Study,A1030000,A1030000,Woodland Wasetwater,Woodland Wastewater Discharge at Toe Drain,,River and Stream,ES1015B0573,ES1015B0573,0,,10/1/2015 9:21,Normal Sample
47533,Aquatic Ecology,330,ES1015B0067,ES1015B0067,YB - Fall Study,A0D84061386,A0D84061386,Toe Drain at Rd. 22,Toe Drain at County Road 22,,Broad Water Body,ES1015B0574,ES1015B0574,0,,10/1/2015 9:39,Normal Sample
47529,Aquatic Ecology,330,ES1015B0067,ES1015B0067,YB - Fall Study,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,,Broad Water Body,ES1015B0578,ES1015B0578,0,,10/1/2015 9:46,Normal Sample
47528,Aquatic Ecology,330,ES1015B0067,ES1015B0067,YB - Fall Study,B9D81651399,B9D81651399,BL5 -Below Toe Drain,Below Base of Toe Drain in Prospect Slough,,Broad Water Body,ES1015B0579,ES1015B0584,ES1015B0579,1,10/1/2015 10:55,"Replicate, Specific Analyte(s)"
47528,Aquatic Ecology,330,ES1015B0067,ES1015B0067,YB - Fall Study,B9D81651399,B9D81651399,BL5 -Below Toe Drain,Below Base of Toe Drain in Prospect Slough,,Broad Water Body,ES1015B0579,ES1015B0579,0,,10/1/2015 10:55,Normal Sample
47876,Aquatic Ecology,330,ES1015B0067,ES1015B0067,YB - Fall Study,A0033300,A0033300,Davis Wastewater,Davis Wastewater Discharge at Toe Drain,,River and Stream,ES1015B0575,ES1015B0575,0,,10/1/2015 11:17,Normal Sample
47539,Aquatic Ecology,330,ES1015B0067,ES1015B0067,YB - Fall Study,B9D81450411,B9D81450411,Liberty at S End,Liberty at Approx Center South End,,Broad Water Body,ES1015B0580,ES1015B0580,0,,10/1/2015 11:25,Normal Sample
47532,Aquatic Ecology,330,ES1015B0067,ES1015B0067,YB - Fall Study,A0D83441350,A0D83441350,Toe Drain@ I-80,Toe Drain at Interstate 80,,Broad Water Body,ES1015B0576,ES1015B0576,0,,10/1/2015 11:41,Normal Sample
47538,Aquatic Ecology,330,ES1015B0067,ES1015B0067,YB - Fall Study,B9D81281402,B9D81281402,RYI - Cache Slough,Cache Slough at Ryer Island,,Broad Water Body,ES1015B0581,ES1015B0581,0,,10/1/2015 11:48,Normal Sample
145,Aquatic Ecology,330,ES1015B0067,ES1015B0067,YB - Fall Study,B9D82851352,B9D82851352,Toe Drain YB LISBON,Yolo Bypass Toe Drain Below Lisbon Weir,,Broad Water Body,ES1015B0577,ES1015B0577,0,,10/1/2015 12:10,Normal Sample
47537,Aquatic Ecology,330,ES1015B0067,ES1015B0067,YB - Fall Study,B9D81040386,B9D81040386,SRV - Vieira's,Sacramento River at Vieira's,,Broad Water Body,ES1015B0582,ES1015B0582,0,,10/1/2015 12:25,Normal Sample
47536,Aquatic Ecology,330,ES1015B0067,ES1015B0067,YB - Fall Study,B9D80960412,B9D80960412,RVB - Rio Vista,Sacramento River at Rio Vista Bridge,,Broad Water Body,ES1015B0583,ES1015B0583,0,,10/1/2015 12:52,Normal Sample
47719,Aquatic Ecology,330,ES1015B0067,ES1015B0067,YB - Fall Study,Blank; Field,Blank; Field,Blank; Field,Blank; Field,,Not Given,ES1015B0570,ES1015B0570,0,,10/1/2015 13:00,Blank; Field
47535,Aquatic Ecology,330,ES1015B0069,ES1015B0069,YB - Fall Study,A0D84761435,A0D84761435,Ridge Cut Slough,Ridge Cut Slough at Knights Landing,,Broad Water Body,ES1015B0592,ES1015B0592,0,,10/8/2015 8:20,Normal Sample
47873,Aquatic Ecology,330,ES1015B0069,ES1015B0069,YB - Fall Study,A1030000,A1030000,Woodland Wasetwater,Woodland Wastewater Discharge at Toe Drain,,River and Stream,ES1015B0594,ES1015B0594,0,,10/8/2015 8:55,Normal Sample
47533,Aquatic Ecology,330,ES1015B0069,ES1015B0069,YB - Fall Study,A0D84061386,A0D84061386,Toe Drain at Rd. 22,Toe Drain at County Road 22,,Broad Water Body,ES1015B0595,ES1015B0595,0,,10/8/2015 9:14,Normal Sample
47529,Aquatic Ecology,330,ES1015B0069,ES1015B0069,YB - Fall Study,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,,Broad Water Body,ES1015B0599,ES1015B0599,0,,10/8/2015 9:44,Normal Sample
47876,Aquatic Ecology,330,ES1015B0069,ES1015B0069,YB - Fall Study,A0033300,A0033300,Davis Wastewater,Davis Wastewater Discharge at Toe Drain,,River and Stream,ES1015B0596,ES1015B0596,0,,10/8/2015 9:50,Normal Sample
47528,Aquatic Ecology,330,ES1015B0069,ES1015B0069,YB - Fall Study,B9D81651399,B9D81651399,BL5 -Below Toe Drain,Below Base of Toe Drain in Prospect Slough,,Broad Water Body,ES1015B0600,ES1015B0600,0,,10/8/2015 10:00,Normal Sample
47532,Aquatic Ecology,330,ES1015B0069,ES1015B0069,YB - Fall Study,A0D83441350,A0D83441350,Toe Drain@ I-80,Toe Drain at Interstate 80,,Broad Water Body,ES1015B0597,ES1015B0597,0,,10/8/2015 10:10,Normal Sample
47539,Aquatic Ecology,330,ES1015B0069,ES1015B0069,YB - Fall Study,B9D81450411,B9D81450411,Liberty at S End,Liberty at Approx Center South End,,Broad Water Body,ES1015B0601,ES1015B0605,ES1015B0601,1,10/8/2015 10:11,"Replicate, Specific Analyte(s)"
47539,Aquatic Ecology,330,ES1015B0069,ES1015B0069,YB - Fall Study,B9D81450411,B9D81450411,Liberty at S End,Liberty at Approx Center South End,,Broad Water Body,ES1015B0601,ES1015B0601,0,,10/8/2015 10:11,Normal Sample
47538,Aquatic Ecology,330,ES1015B0069,ES1015B0069,YB - Fall Study,B9D81281402,B9D81281402,RYI - Cache Slough,Cache Slough at Ryer Island,,Broad Water Body,ES1015B0602,ES1015B0602,0,,10/8/2015 10:23,Normal Sample
145,Aquatic Ecology,330,ES1015B0069,ES1015B0069,YB - Fall Study,B9D82851352,B9D82851352,Toe Drain YB LISBON,Yolo Bypass Toe Drain Below Lisbon Weir,,Broad Water Body,ES1015B0598,ES1015B0598,0,,10/8/2015 10:35,Normal Sample
47537,Aquatic Ecology,330,ES1015B0069,ES1015B0069,YB - Fall Study,B9D81040386,B9D81040386,SRV - Vieira's,Sacramento River at Vieira's,,Broad Water Body,ES1015B0603,ES1015B0603,0,,10/8/2015 10:39,Normal Sample
47536,Aquatic Ecology,330,ES1015B0069,ES1015B0069,YB - Fall Study,B9D80960412,B9D80960412,RVB - Rio Vista,Sacramento River at Rio Vista Bridge,,Broad Water Body,ES1015B0604,ES1015B0604,0,,10/8/2015 10:51,Normal Sample
