sample_date,sample_time,datetime,station_code,event_id,depth_m,volume_received_m_l,volume_analyzed_m_l,organisims_per_ml,percent_of_sample_counted,field_of_view_mm2,slide_chamber_area_mm2,area_counted,dimension,number_of_fields_counted,factor,comments,unit_abundance,total_cells,taxon,genus,species,synonym,diatom_soft_body,colony_filament_individual_group_code,shape,gald1,gald2,gald3,biovolume_1,biovolume_2,biovolume_3,biovolume_4,biovolume_5,biovolume_6,biovolume_7,biovolume_8,biovolume_9,biovolume_10,measurement_average,measurement_1,measurement_2,measurement_3,measurement_4,measurement_5,measurement_6,measurement_7,measurement_8,measurement_9,measurement_10,measurement_11,measurement_12,measurement_13,measurement_14,measurement_15,measurement_16,measurement_17,measurement_18,measurement_19,measurement_20,measurement_21,measurement_22,measurement_23,measurement_24,measurement_25
1/10/2017,9:41:00,1/10/2017 9:41,SHR,SHR_2017-01-10 09:41:00,0,97,1,900.8595543,0.010309278,0.069746499,314.159,0.348732495,NA,5,900.8595543,Large jar. Moderate sediment and high detritus. Sample contains mucilaginous detritus.,1,1,Cyclotella sp.,Cyclotella,sp.,NA,Diatom,i,cylinder,7.4,NA,NA,197.8384887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/10/2017,9:41:00,1/10/2017 9:41,SHR,SHR_2017-01-10 09:41:00,0,97,1,900.8595543,0.010309278,0.069746499,314.159,0.348732495,NA,5,900.8595543,Large jar. Moderate sediment and high detritus. Sample contains mucilaginous detritus.,1,1,Chlamydomonas sp.,Chlamydomonas,sp.,NA,Soft Body,i,sphere,9.3,NA,NA,262.7076098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/10/2017,9:41:00,1/10/2017 9:41,SHR,SHR_2017-01-10 09:41:00,0,97,1,6306.01688,0.010309278,0.069746499,314.159,0.348732495,NA,5,900.8595543,Large jar. Moderate sediment and high detritus. Sample contains mucilaginous detritus.,7,7,Chlorella sp.,Chlorella,sp.,NA,Soft Body,i,sphere,4.6,NA,NA,50.96496737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/10/2017,9:41:00,1/10/2017 9:41,SHR,SHR_2017-01-10 09:41:00,0,97,1,595468.1654,0.010309278,0.069746499,314.159,0.348732495,NA,5,900.8595543,Large jar. Moderate sediment and high detritus. Sample contains mucilaginous detritus.,661,1340,Chroococcus microscopicus,Chroococcus,microscopicus,NA,Soft Body,c,sphere,0.65,NA,NA,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/10/2017,9:41:00,1/10/2017 9:41,SHR,SHR_2017-01-10 09:41:00,0,97,1,900.8595543,0.010309278,0.069746499,314.159,0.348732495,NA,5,900.8595543,Large jar. Moderate sediment and high detritus. Sample contains mucilaginous detritus.,1,2,Chroococcus minutus,Chroococcus,minutus,NA,Soft Body,c,sphere,7.4,NA,NA,212.174611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/10/2017,9:41:00,1/10/2017 9:41,SHR,SHR_2017-01-10 09:41:00,0,97,1,1801.719109,0.010309278,0.069746499,314.159,0.348732495,NA,5,900.8595543,Large jar. Moderate sediment and high detritus. Sample contains mucilaginous detritus.,2,21,cf. Planktolyngbya sp.,Planktolyngbya,sp.,NA,Soft Body,f,cylinder,1.9,NA,NA,1.208726753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/11/2017,10:50:00,1/11/2017 10:50,STTD,STTD_2017-01-11 10:50:00,0,63,0.5,3603.438217,0.007936508,0.069746499,314.159,0.348732495,NA,5,1801.719109,Girdle view. High sediment and detritus.,2,2,Navicula sp.,Navicula,sp.,NA,Diatom,i,elliptic prism,20.4,NA,NA,272.6962952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/11/2017,10:50:00,1/11/2017 10:50,STTD,STTD_2017-01-11 10:50:00,0,63,0.5,5405.157326,0.007936508,0.069746499,314.159,0.348732495,NA,5,1801.719109,High sediment and detritus.,3,3,Drepanochloris nannoselene,Drepanochloris,nannoselene,NA,Soft Body,i,cylinder + 2 cones,3.7,NA,NA,2.640113696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/11/2017,10:50:00,1/11/2017 10:50,STTD,STTD_2017-01-11 10:50:00,0,63,0.5,2099002.761,0.007936508,0.069746499,314.159,0.348732495,NA,5,1801.719109,High sediment and detritus.,1165,2408,Chroococcus microscopicus,Chroococcus,microscopicus,NA,Soft Body,c,sphere,0.65,NA,NA,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/11/2017,10:50:00,1/11/2017 10:50,STTD,STTD_2017-01-11 10:50:00,0,63,0.5,1801.719109,0.007936508,0.069746499,314.159,0.348732495,NA,5,1801.719109,High sediment and detritus.,1,2,cf. Synechococcus sp.,Synechococcus,sp.,NA,Soft Body,c,sphere,4.6,NA,NA,50.96496737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/11/2017,12:26:00,1/11/2017 12:26,LIS,LIS_2017-01-11 12:26:00,0,110,1,2702.578663,0.009090909,0.069746499,314.159,0.348732495,NA,5,900.8595543,Large jar. Moderate sediment and high detritus. Sample contains mucilaginous detritus.,3,3,Achnanthidium sp.,Achnanthidium,sp.,NA,Diatom,i,elliptic prism,17.6,NA,NA,97.17566188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/11/2017,12:26:00,1/11/2017 12:26,LIS,LIS_2017-01-11 12:26:00,0,110,1,5405.157326,0.009090909,0.069746499,314.159,0.348732495,NA,5,900.8595543,Large jar. Moderate sediment and high detritus. Sample contains mucilaginous detritus.,6,6,Cyclotella sp.,Cyclotella,sp.,NA,Diatom,i,cylinder,6.5,NA,NA,122.7772642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/11/2017,12:26:00,1/11/2017 12:26,LIS,LIS_2017-01-11 12:26:00,0,110,1,900.8595543,0.009090909,0.069746499,314.159,0.348732495,NA,5,900.8595543,Large jar. Moderate sediment and high detritus. Sample contains mucilaginous detritus.,1,1,Fragilaria brevistriata,Fragilaria,brevistriata,NA,Diatom,i,elliptic prism,27.8,NA,NA,562.4451409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/11/2017,12:26:00,1/11/2017 12:26,LIS,LIS_2017-01-11 12:26:00,0,110,1,900.8595543,0.009090909,0.069746499,314.159,0.348732495,NA,5,900.8595543,Large jar. Moderate sediment and high detritus. Sample contains mucilaginous detritus.,1,1,Fragilaria tenera,Fragilaria,tenera,NA,Diatom,i,elliptic prism,75.9,NA,NA,1014.590628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/11/2017,12:26:00,1/11/2017 12:26,LIS,LIS_2017-01-11 12:26:00,0,110,1,900.8595543,0.009090909,0.069746499,314.159,0.348732495,NA,5,900.8595543,Large jar. Girdle view. Moderate sediment and high detritus. Sample contains mucilaginous detritus.,1,1,Sellaphora sp.,Sellaphora,sp.,NA,Diatom,i,box,35.2,NA,NA,15941.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/11/2017,12:26:00,1/11/2017 12:26,LIS,LIS_2017-01-11 12:26:00,0,110,1,10810.31465,0.009090909,0.069746499,314.159,0.348732495,NA,5,900.8595543,Large jar. Moderate sediment and high detritus. Sample contains mucilaginous detritus.,12,12,Chlorella sp.,Chlorella,sp.,NA,Soft Body,i,sphere,3.7,NA,NA,26.52182638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/11/2017,12:26:00,1/11/2017 12:26,LIS,LIS_2017-01-11 12:26:00,0,110,1,900.8595543,0.009090909,0.069746499,314.159,0.348732495,NA,5,900.8595543,Large jar. Moderate sediment and high detritus. Sample contains mucilaginous detritus.,1,1,Drepanochloris nannoselene,Drepanochloris,nannoselene,NA,Soft Body,i,cylinder + 2 cones,3.7,NA,NA,2.640113696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/11/2017,12:26:00,1/11/2017 12:26,LIS,LIS_2017-01-11 12:26:00,0,110,1,4504.297771,0.009090909,0.069746499,314.159,0.348732495,NA,5,900.8595543,Large jar. Moderate sediment and high detritus. Sample contains mucilaginous detritus.,5,5,cf. Cryptomonas sp.,Cryptomonas,sp.,NA,Soft Body,i,prolate spheroid,13.9,NA,NA,228.2386079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/11/2017,12:26:00,1/11/2017 12:26,LIS,LIS_2017-01-11 12:26:00,0,110,1,1054906.538,0.009090909,0.069746499,314.159,0.348732495,NA,5,900.8595543,Large jar. Moderate sediment and high detritus. Sample contains mucilaginous detritus.,1171,2377,Chroococcus microscopicus,Chroococcus,microscopicus,NA,Soft Body,c,sphere,0.65,NA,NA,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/11/2017,12:26:00,1/11/2017 12:26,LIS,LIS_2017-01-11 12:26:00,0,110,1,5405.157326,0.009090909,0.069746499,314.159,0.348732495,NA,5,900.8595543,Large jar. Moderate sediment and high detritus. Sample contains mucilaginous detritus.,6,26,Cylindrospermopsis sp.,Cylindrospermopsis,sp.,NA,Soft Body,f,cylinder,7.4,NA,NA,45.56562136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/11/2017,12:26:00,1/11/2017 12:26,LIS,LIS_2017-01-11 12:26:00,0,110,1,1801.719109,0.009090909,0.069746499,314.159,0.348732495,NA,5,900.8595543,Large jar. Moderate sediment and high detritus. Sample contains mucilaginous detritus.,2,8,cf. Pseudanabaena sp.,Pseudanabaena,sp.,NA,Soft Body,f,cylinder,4.6,NA,NA,13.04231089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/18/2017,11:00:00,1/18/2017 11:00,STTD,STTD_2017-01-18 11:00:00,0,65,0.5,1801.719109,0.007692308,0.069746499,314.159,0.348732495,NA,5,1801.719109,High sediment and low detritus.,1,1,Chlorella sp.,Chlorella,sp.,NA,Soft Body,i,sphere,4.6,NA,NA,50.96496737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/18/2017,11:00:00,1/18/2017 11:00,STTD,STTD_2017-01-18 11:00:00,0,65,0.5,1181927.735,0.007692308,0.069746499,314.159,0.348732495,NA,5,1801.719109,High sediment and low detritus.,656,1342,Chroococcus microscopicus,Chroococcus,microscopicus,NA,Soft Body,c,sphere,0.65,NA,NA,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/18/2017,15:50:00,1/18/2017 15:50,LIS,LIS_2017-01-18 15:50:00,0,64,0.5,1533.230844,0.0078125,0.0683,314.159,0.4098,NA,6,1533.230844,Girdle view.,1,1,Nitzschia sp.,Nitzschia,sp.,NA,Diatom,i,prism on parallelogram,18.5,NA,NA,95.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/18/2017,15:50:00,1/18/2017 15:50,LIS,LIS_2017-01-18 15:50:00,0,64,0.5,3066.461689,0.0078125,0.0683,314.159,0.4098,NA,6,1533.230844,NA,2,2,Chlorella sp.,Chlorella,sp.,NA,Soft Body,i,sphere,1.9,NA,NA,3.591360968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/18/2017,15:50:00,1/18/2017 15:50,LIS,LIS_2017-01-18 15:50:00,0,64,0.5,711419.1118,0.0078125,0.0683,314.159,0.4098,NA,6,1533.230844,NA,464,930,Chroococcus microscopicus,Chroococcus,microscopicus,NA,Soft Body,c,sphere,0.65,NA,NA,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2017,9:45:00,1/23/2017 9:45,SHR,SHR_2017-01-23 09:45:00,0,58,0.5,1801.719109,0.00862069,0.069746499,314.159,0.348732495,NA,5,1801.719109,High sediment and detritus.,1,1,Achnanthidium minutissimum,Achnanthidium,minutissimum,NA,Diatom,i,elliptic prism,9.3,NA,NA,75.67147833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2017,9:45:00,1/23/2017 9:45,SHR,SHR_2017-01-23 09:45:00,0,58,0.5,1801.719109,0.00862069,0.069746499,314.159,0.348732495,NA,5,1801.719109,High sediment and detritus.,1,1,cf. Nitzschia sp.,Nitzschia,sp.,NA,Diatom,i,prism on parallelogram,10.2,NA,NA,52.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2017,9:45:00,1/23/2017 9:45,SHR,SHR_2017-01-23 09:45:00,0,58,0.5,10810.31465,0.00862069,0.069746499,314.159,0.348732495,NA,5,1801.719109,High sediment and detritus.,6,6,Chlorella sp.,Chlorella,sp.,NA,Soft Body,i,sphere,4.6,NA,NA,50.96496737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2017,9:45:00,1/23/2017 9:45,SHR,SHR_2017-01-23 09:45:00,0,58,0.5,1742262.378,0.00862069,0.069746499,314.159,0.348732495,NA,5,1801.719109,High sediment and detritus.,967,1970,Chroococcus microscopicus,Chroococcus,microscopicus,NA,Soft Body,c,sphere,0.65,NA,NA,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/24/2017,9:20:00,1/24/2017 9:20,STTD,STTD_2017-01-24 09:20:00,0,64,0.5,16215.47198,0.0078125,0.069746499,314.159,0.348732495,NA,5,1801.719109,High sediment and detritus.,9,9,Chlorella sp.,Chlorella,sp.,NA,Soft Body,i,sphere,4.6,NA,NA,50.96496737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/24/2017,9:20:00,1/24/2017 9:20,STTD,STTD_2017-01-24 09:20:00,0,64,0.5,16215.47198,0.0078125,0.069746499,314.159,0.348732495,NA,5,1801.719109,High sediment and detritus.,9,9,Drepanochloris nannoselene,Drepanochloris,nannoselene,NA,Soft Body,i,cylinder + 2 cones,2.8,NA,NA,2.067558919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/24/2017,9:20:00,1/24/2017 9:20,STTD,STTD_2017-01-24 09:20:00,0,64,0.5,1801.719109,0.0078125,0.069746499,314.159,0.348732495,NA,5,1801.719109,High sediment and detritus.,1,1,cf. Ochromonas sp.,Ochromonas,sp.,NA,Soft Body,i,cone + half sphere,5.6,NA,NA,83.74222304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/24/2017,9:20:00,1/24/2017 9:20,STTD,STTD_2017-01-24 09:20:00,0,64,0.5,1967477.266,0.0078125,0.069746499,314.159,0.348732495,NA,5,1801.719109,High sediment and detritus.,1092,2255,Chroococcus microscopicus,Chroococcus,microscopicus,NA,Soft Body,c,sphere,0.65,NA,NA,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/24/2017,15:27:00,1/24/2017 15:27,LIS,LIS_2017-01-24 15:27:00,0,63,0.5,3679.754026,0.007936508,0.0683,314.159,0.3415,NA,5,1839.877013,NA,2,2,Chlorella sp.,Chlorella,sp.,NA,Soft Body,i,sphere,1.9,NA,NA,3.591360968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/24/2017,15:27:00,1/24/2017 15:27,LIS,LIS_2017-01-24 15:27:00,0,63,0.5,1839.877013,0.007936508,0.0683,314.159,0.3415,NA,5,1839.877013,NA,1,1,Plagioselmis nannoplanctica,Plagioselmis,nannoplanctica,NA,Soft Body,i,cone + half sphere,8.3,NA,NA,232.6559452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/24/2017,15:27:00,1/24/2017 15:27,LIS,LIS_2017-01-24 15:27:00,0,63,0.5,886820.7204,0.007936508,0.0683,314.159,0.3415,NA,5,1839.877013,NA,482,966,Chroococcus microscopicus,Chroococcus,microscopicus,NA,Soft Body,c,sphere,0.65,NA,NA,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/31/2017,12:49:00,1/31/2017 12:49,LIS,LIS_2017-01-31 12:49:00,0,111,1,2702.578663,0.009009009,0.069746499,314.159,0.348732495,NA,5,900.8595543,Large jar. Low sediment and detritus.,3,3,Chlorella sp.,Chlorella,sp.,NA,Soft Body,i,sphere,3.7,NA,NA,26.52182638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/31/2017,12:49:00,1/31/2017 12:49,LIS,LIS_2017-01-31 12:49:00,0,111,1,900.8595543,0.009009009,0.069746499,314.159,0.348732495,NA,5,900.8595543,Large jar. Low sediment and detritus.,1,1,Drepanochloris nannoselene,Drepanochloris,nannoselene,NA,Soft Body,i,cylinder + 2 cones,3.7,NA,NA,2.640113696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/31/2017,12:49:00,1/31/2017 12:49,LIS,LIS_2017-01-31 12:49:00,0,111,1,459438.3727,0.009009009,0.069746499,314.159,0.348732495,NA,5,900.8595543,Large jar. Low sediment and detritus.,510,1043,Chroococcus microscopicus,Chroococcus,microscopicus,NA,Soft Body,c,sphere,0.65,NA,NA,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/31/2017,12:49:00,1/31/2017 12:49,LIS,LIS_2017-01-31 12:49:00,0,111,1,900.8595543,0.009009009,0.069746499,314.159,0.348732495,NA,5,900.8595543,Large jar. Low sediment and detritus.,1,2,Chroococcus minutus,Chroococcus,minutus,NA,Soft Body,c,sphere,9.3,NA,NA,421.1599846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/31/2017,12:49:00,1/31/2017 12:49,LIS,LIS_2017-01-31 12:49:00,0,111,1,3603.438217,0.009009009,0.069746499,314.159,0.348732495,NA,5,900.8595543,Large jar. Low sediment and detritus.,4,25,cf. Planktolyngbya sp.,Planktolyngbya,sp.,NA,Soft Body,f,cylinder,0.9,NA,NA,0.572554778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/31/2017,12:49:00,1/31/2017 12:49,LIS,LIS_2017-01-31 12:49:00,0,111,1,2702.578663,0.009009009,0.069746499,314.159,0.348732495,NA,5,900.8595543,Large jar. Low sediment and detritus.,3,15,cf. Pseudanabaena sp.,Pseudanabaena,sp.,NA,Soft Body,f,cylinder,5.6,NA,NA,15.87759586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/2/2017,10:10:00,2/2/2017 10:10,STTD,STTD_2017-02-02 10:10:00,0,93,1,919.9385066,0.010752688,0.0683,314.159,0.3415,NA,5,919.9385066,Large jar.,1,1,Achnanthidium sp.,Achnanthidium,sp.,NA,Diatom,i,elliptic prism,9.3,NA,NA,38.85832671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/2/2017,10:10:00,2/2/2017 10:10,STTD,STTD_2017-02-02 10:10:00,0,93,1,919.9385066,0.010752688,0.0683,314.159,0.3415,NA,5,919.9385066,Large jar. Obscured by detritus.,1,1,cf. Cyclotella sp.,Cyclotella,sp.,NA,Diatom,i,cylinder,9.3,NA,NA,380.4025667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/2/2017,10:10:00,2/2/2017 10:10,STTD,STTD_2017-02-02 10:10:00,0,93,1,1839.877013,0.010752688,0.0683,314.159,0.3415,NA,5,919.9385066,Large jar.,2,2,Ankistrodesmus arcuatus,Ankistrodesmus,arcuatus,NA,Soft Body,i,2 cones,11.1,NA,NA,20.98110882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/2/2017,10:10:00,2/2/2017 10:10,STTD,STTD_2017-02-02 10:10:00,0,93,1,3679.754026,0.010752688,0.0683,314.159,0.3415,NA,5,919.9385066,Large jar.,4,4,Chlorella sp.,Chlorella,sp.,NA,Soft Body,i,sphere,2.8,NA,NA,11.49403061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/2/2017,10:10:00,2/2/2017 10:10,STTD,STTD_2017-02-02 10:10:00,0,93,1,1839.877013,0.010752688,0.0683,314.159,0.3415,NA,5,919.9385066,Large jar.,2,2,Plagioselmis nannoplanctica,Plagioselmis,nannoplanctica,NA,Soft Body,i,cone + half sphere,7.4,NA,NA,172.0334684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
